1	6	5.0
1	10	3.0
1	12	2.0
1	14	3.0
1	17	4.0
1	20	5.0
1	23	4.0
1	24	4.0
1	27	1.0
1	31	4.0
1	33	4.0
1	36	4.0
1	39	3.0
1	44	4.0
1	47	3.0
1	49	4.0
1	51	4.0
1	53	3.0
1	54	4.0
1	56	4.0
1	60	5.0
1	61	5.0
1	62	4.0
1	64	4.0
1	65	4.0
1	67	2.0
1	69	5.0
1	70	5.0
1	72	2.0
1	73	4.0
1	74	3.0
1	76	4.0
1	78	1.0
1	80	4.0
1	81	4.0
1	82	5.0
1	84	1.0
1	85	3.0
1	86	3.0
1	90	5.0
1	91	3.0
1	92	4.0
1	96	5.0
1	97	5.0
1	98	4.0
1	100	5.0
1	102	1.0
1	103	4.0
1	104	5.0
1	107	2.0
1	108	3.0
1	112	1.0
1	113	4.0
1	114	5.0
1	117	5.0
1	118	5.0
1	120	2.0
1	121	5.0
1	125	5.0
1	128	4.0
1	129	4.0
1	130	5.0
1	132	5.0
1	134	4.0
1	140	3.0
1	143	5.0
1	145	3.0
1	148	2.0
1	150	4.0
1	151	5.0
1	154	5.0
1	155	4.0
1	157	4.0
1	159	4.0
1	160	4.0
1	161	3.0
1	163	3.0
1	164	4.0
1	170	5.0
1	171	3.0
1	174	5.0
1	175	5.0
1	177	5.0
1	180	4.0
1	183	5.0
1	184	4.0
1	185	4.0
1	186	5.0
1	188	5.0
1	189	5.0
1	190	3.0
1	193	3.0
1	196	5.0
1	200	4.0
1	201	5.0
1	202	5.0
1	206	4.0
1	208	5.0
1	209	5.0
1	210	5.0
1	212	5.0
1	213	3.0
1	214	3.0
1	215	5.0
1	218	4.0
1	219	3.0
1	221	5.0
1	222	5.0
1	224	3.0
1	225	5.0
1	226	5.0
1	227	4.0
1	228	5.0
1	229	5.0
1	230	5.0
1	232	3.0
1	233	3.0
1	235	5.0
1	236	5.0
1	241	5.0
1	242	5.0
1	243	2.0
1	248	4.0
1	250	4.0
1	252	4.0
1	253	2.0
1	254	4.0
1	255	4.0
1	258	5.0
1	259	1.0
1	260	2.0
1	262	5.0
1	264	2.0
1	265	4.0
1	266	1.0
1	267	3.0
1	272	5.0
2	13	5.0
2	19	5.0
2	50	4.0
2	251	5.0
2	257	4.0
2	279	5.0
2	280	3.0
2	281	4.0
2	290	3.0
2	292	4.0
2	297	4.0
2	298	4.0
2	299	4.0
2	301	4.0
2	303	3.0
2	307	4.0
2	308	4.0
2	312	5.0
2	313	5.0
2	314	5.0
2	315	5.0
2	316	5.0
3	245	3.0
3	264	4.0
3	272	5.0
3	294	2.0
3	299	2.0
3	300	2.0
3	307	2.0
3	318	4.0
3	323	3.0
3	324	2.0
3	327	2.0
3	328	2.0
3	330	3.0
3	331	2.0
3	332	2.0
3	334	2.0
3	335	2.0
3	337	5.0
3	341	2.0
3	343	3.0
3	345	5.0
3	348	4.0
3	349	3.0
3	350	2.0
3	351	2.0
3	354	5.0
4	50	3.0
4	260	2.0
4	264	2.0
4	288	5.0
4	294	5.0
4	303	5.0
4	354	5.0
4	356	3.0
4	357	3.0
4	361	5.0
5	1	4.0
5	2	4.0
5	17	4.0
5	24	4.0
5	40	1.0
5	42	3.0
5	62	3.0
5	69	5.0
5	79	5.0
5	80	2.0
5	89	5.0
5	90	3.0
5	94	1.0
5	98	5.0
5	100	4.0
5	102	3.0
5	109	5.0
5	110	1.0
5	139	3.0
5	143	3.0
5	144	5.0
5	153	5.0
5	154	3.0
5	167	1.0
5	173	5.0
5	176	4.0
5	185	4.0
5	209	3.0
5	211	1.0
5	214	5.0
5	219	3.0
5	222	5.0
5	225	3.0
5	227	5.0
5	230	5.0
5	231	4.0
5	234	4.0
5	241	3.0
5	243	2.0
5	259	5.0
5	267	1.0
5	363	4.0
5	364	4.0
5	369	1.0
5	370	3.0
5	372	3.0
5	376	2.0
5	377	4.0
5	379	1.0
5	382	4.0
5	384	2.0
5	385	3.0
5	388	2.0
5	389	1.0
5	391	4.0
5	393	4.0
5	394	4.0
5	397	4.0
5	400	2.0
5	402	1.0
5	403	4.0
5	407	3.0
5	410	3.0
5	411	3.0
5	413	1.0
5	417	2.0
5	418	3.0
5	421	4.0
5	422	3.0
5	423	5.0
5	424	1.0
5	426	3.0
5	428	4.0
5	429	5.0
5	433	3.0
5	435	4.0
5	436	2.0
5	439	1.0
5	441	1.0
5	444	2.0
5	445	2.0
5	453	1.0
5	454	3.0
5	457	5.0
6	14	3.0
6	15	2.0
6	19	3.0
6	23	4.0
6	28	4.0
6	32	4.0
6	56	4.0
6	59	4.0
6	69	4.0
6	70	5.0
6	81	3.0
6	86	4.0
6	87	4.0
6	95	4.0
6	98	4.0
6	100	4.0
6	117	1.0
6	124	5.0
6	125	1.0
6	131	4.0
6	133	5.0
6	134	5.0
6	135	4.0
6	136	4.0
6	143	4.0
6	151	4.0
6	154	4.0
6	156	4.0
6	175	4.0
6	180	4.0
6	183	4.0
6	187	5.0
6	188	4.0
6	189	4.0
6	193	4.0
6	195	4.0
6	197	5.0
6	199	4.0
6	204	4.0
6	205	5.0
6	208	4.0
6	209	4.0
6	211	5.0
6	213	4.0
6	221	5.0
6	238	4.0
6	248	3.0
6	258	4.0
6	269	4.0
6	275	2.0
6	276	4.0
6	284	2.0
6	286	4.0
6	294	4.0
6	297	3.0
6	301	4.0
6	304	1.0
6	318	4.0
6	357	4.0
6	423	4.0
6	432	4.0
6	458	2.0
6	459	4.0
6	463	4.0
6	466	3.0
6	467	4.0
6	469	3.0
6	470	3.0
6	471	2.0
6	475	2.0
6	476	2.0
6	477	4.0
6	478	4.0
6	479	5.0
6	480	4.0
6	481	4.0
6	483	5.0
6	484	4.0
6	486	5.0
6	487	4.0
6	488	5.0
6	492	4.0
6	498	5.0
6	499	4.0
6	500	4.0
6	506	4.0
6	508	2.0
6	509	5.0
6	511	5.0
6	513	5.0
6	515	5.0
6	517	5.0
6	518	4.0
6	521	5.0
6	523	4.0
6	524	5.0
6	525	4.0
6	526	4.0
6	528	4.0
6	532	3.0
6	534	4.0
7	7	5.0
7	8	5.0
7	10	4.0
7	22	5.0
7	28	5.0
7	32	5.0
7	44	5.0
7	53	4.0
7	54	4.0
7	72	5.0
7	78	3.0
7	79	5.0
7	81	5.0
7	82	5.0
7	89	5.0
7	90	4.0
7	92	3.0
7	93	5.0
7	101	4.0
7	106	2.0
7	118	3.0
7	121	3.0
7	126	5.0
7	127	5.0
7	131	4.0
7	133	5.0
7	136	5.0
7	139	5.0
7	142	3.0
7	151	5.0
7	153	5.0
7	154	3.0
7	156	5.0
7	161	5.0
7	162	5.0
7	163	5.0
7	166	3.0
7	168	5.0
7	171	3.0
7	172	5.0
7	174	5.0
7	176	4.0
7	177	5.0
7	181	5.0
7	182	4.0
7	183	5.0
7	185	5.0
7	188	5.0
7	190	4.0
7	191	5.0
7	193	5.0
7	195	5.0
7	196	5.0
7	200	5.0
7	203	4.0
7	205	5.0
7	207	4.0
7	208	4.0
7	210	5.0
7	212	5.0
7	223	5.0
7	226	4.0
7	227	3.0
7	228	3.0
7	232	4.0
7	241	4.0
7	259	3.0
7	260	3.0
7	264	3.0
7	266	2.0
7	268	4.0
7	269	4.0
7	273	5.0
7	281	3.0
7	285	5.0
7	288	1.0
7	300	1.0
7	307	3.0
7	334	1.0
7	378	4.0
7	382	1.0
7	385	5.0
7	389	5.0
7	393	5.0
7	396	4.0
7	399	3.0
7	401	4.0
7	404	5.0
7	418	5.0
7	420	3.0
7	423	5.0
7	428	5.0
7	430	5.0
7	431	3.0
7	432	5.0
7	435	5.0
7	448	1.0
7	450	3.0
7	451	5.0
7	455	3.0
7	461	5.0
7	471	5.0
7	472	3.0
7	479	4.0
7	480	4.0
7	481	5.0
7	482	5.0
7	483	4.0
7	484	4.0
7	485	3.0
7	489	5.0
7	491	5.0
7	492	5.0
7	495	5.0
7	496	5.0
7	497	4.0
7	498	5.0
7	501	5.0
7	504	4.0
7	505	5.0
7	511	5.0
7	514	4.0
7	515	5.0
7	519	5.0
7	520	5.0
7	526	4.0
7	528	5.0
7	530	5.0
7	537	5.0
7	541	3.0
7	542	4.0
7	543	5.0
7	548	4.0
7	550	3.0
7	553	5.0
7	554	3.0
7	555	4.0
7	559	4.0
7	560	5.0
7	562	3.0
7	563	4.0
7	564	1.0
7	567	1.0
7	570	3.0
7	576	3.0
7	579	3.0
7	580	5.0
7	581	1.0
7	582	1.0
7	587	3.0
7	589	5.0
7	599	5.0
7	604	4.0
7	608	3.0
7	614	5.0
7	618	3.0
7	619	3.0
7	621	3.0
7	622	4.0
7	623	5.0
7	624	3.0
7	626	3.0
7	627	4.0
7	630	3.0
7	633	5.0
7	636	5.0
7	637	5.0
7	642	5.0
7	643	5.0
7	644	5.0
7	645	5.0
7	647	5.0
7	648	5.0
7	650	5.0
7	653	5.0
7	654	4.0
7	657	4.0
7	658	5.0
7	659	4.0
7	661	3.0
7	662	5.0
7	667	1.0
7	669	2.0
7	673	3.0
7	674	5.0
7	675	3.0
7	676	5.0
7	680	2.0
7	681	3.0
7	683	3.0
8	7	4.0
8	22	5.0
8	50	4.0
8	56	5.0
8	79	5.0
8	89	5.0
8	127	4.0
8	144	5.0
8	172	5.0
8	176	5.0
8	182	4.0
8	183	5.0
8	188	5.0
8	190	5.0
8	210	5.0
8	258	4.0
8	294	4.0
8	301	1.0
8	338	2.0
8	385	5.0
8	457	2.0
8	511	5.0
8	550	4.0
8	568	5.0
8	651	5.0
8	685	5.0
8	686	4.0
8	687	2.0
8	689	3.0
9	6	4.0
9	286	4.0
9	298	5.0
9	340	1.0
9	479	5.0
9	487	5.0
9	507	5.0
9	521	5.0
9	527	5.0
9	691	1.0
10	1	5.0
10	4	4.0
10	7	5.0
10	13	4.0
10	16	4.0
10	22	4.0
10	48	5.0
10	56	4.0
10	64	4.0
10	98	4.0
10	99	4.0
10	100	5.0
10	124	4.0
10	127	5.0
10	132	4.0
10	133	4.0
10	135	4.0
10	144	4.0
10	155	4.0
10	156	5.0
10	160	5.0
10	164	4.0
10	168	4.0
10	175	5.0
10	176	4.0
10	183	4.0
10	186	4.0
10	191	4.0
10	194	4.0
10	195	4.0
10	199	5.0
10	200	5.0
10	203	4.0
10	218	4.0
10	223	4.0
10	234	4.0
10	269	4.0
10	275	5.0
10	283	4.0
10	285	4.0
10	289	4.0
10	294	5.0
10	321	4.0
10	340	4.0
10	367	4.0
10	371	4.0
10	385	4.0
10	418	4.0
10	420	4.0
10	435	4.0
10	447	5.0
10	461	5.0
10	463	4.0
10	474	4.0
10	475	4.0
10	483	5.0
10	486	5.0
10	488	5.0
10	489	5.0
10	493	4.0
10	495	5.0
10	496	4.0
10	497	5.0
10	498	5.0
10	504	5.0
10	505	4.0
10	509	3.0
10	519	5.0
10	521	5.0
10	558	5.0
10	588	4.0
10	603	5.0
10	611	5.0
10	615	4.0
10	651	4.0
10	652	5.0
10	655	4.0
10	656	5.0
10	657	5.0
10	695	4.0
10	696	4.0
10	698	5.0
10	702	4.0
10	703	3.0
10	704	5.0
10	705	4.0
10	706	4.0
10	710	4.0
10	711	4.0
10	712	5.0
11	9	4.0
11	12	2.0
11	22	4.0
11	38	3.0
11	40	3.0
11	47	3.0
11	51	2.0
11	90	3.0
11	94	4.0
11	97	3.0
11	100	4.0
11	109	3.0
11	110	3.0
11	111	4.0
11	120	3.0
11	135	2.0
11	175	3.0
11	185	4.0
11	190	5.0
11	191	3.0
11	194	3.0
11	203	3.0
11	204	3.0
11	215	5.0
11	216	5.0
11	227	3.0
11	230	3.0
11	241	3.0
11	260	5.0
11	268	3.0
11	277	4.0
11	291	3.0
11	300	5.0
11	312	5.0
11	350	5.0
11	383	3.0
11	395	3.0
11	402	4.0
11	425	3.0
11	428	4.0
11	429	3.0
11	435	3.0
11	455	3.0
11	517	3.0
11	521	3.0
11	524	3.0
11	558	3.0
11	561	4.0
11	573	3.0
11	597	3.0
11	652	4.0
11	660	5.0
11	663	3.0
11	710	3.0
11	713	5.0
11	714	5.0
11	720	3.0
11	721	3.0
11	722	2.0
11	723	3.0
11	725	4.0
11	726	4.0
11	730	4.0
11	732	3.0
11	733	3.0
11	734	3.0
11	735	3.0
11	736	4.0
11	739	2.0
11	740	4.0
11	741	4.0
11	743	3.0
11	744	5.0
11	746	4.0
11	751	5.0
11	752	5.0
12	15	5.0
12	28	5.0
12	50	5.0
12	71	5.0
12	82	5.0
12	96	4.0
12	97	5.0
12	132	5.0
12	143	5.0
12	157	5.0
12	172	5.0
12	191	5.0
12	196	5.0
12	200	5.0
12	204	4.0
12	276	4.0
12	282	5.0
12	300	4.0
12	318	5.0
12	381	5.0
12	402	5.0
12	471	5.0
12	684	5.0
12	735	4.0
12	753	4.0
12	754	4.0
13	2	2.0
13	11	5.0
13	14	3.0
13	21	5.0
13	24	3.0
13	25	3.0
13	27	3.0
13	29	2.0
13	40	3.0
13	42	5.0
13	45	5.0
13	48	4.0
13	56	4.0
13	59	4.0
13	61	4.0
13	64	4.0
13	66	3.0
13	71	5.0
13	72	1.0
13	73	4.0
13	88	5.0
13	90	3.0
13	94	3.0
13	97	4.0
13	98	4.0
13	100	5.0
13	109	3.0
13	118	3.0
13	121	3.0
13	124	5.0
13	137	5.0
13	144	4.0
13	147	3.0
13	150	3.0
13	153	4.0
13	154	3.0
13	161	2.0
13	167	1.0
13	168	5.0
13	173	5.0
13	178	4.0
13	180	3.0
13	181	5.0
13	185	5.0
13	186	5.0
13	190	2.0
13	195	4.0
13	196	4.0
13	198	4.0
13	201	1.0
13	208	4.0
13	210	5.0
13	212	3.0
13	215	4.0
13	217	1.0
13	219	1.0
13	226	4.0
13	229	4.0
13	230	4.0
13	232	2.0
13	238	5.0
13	243	3.0
13	258	5.0
13	261	3.0
13	263	1.0
13	265	4.0
13	268	1.0
13	269	3.0
13	270	4.0
13	271	3.0
13	272	4.0
13	273	3.0
13	276	3.0
13	281	3.0
13	287	5.0
13	289	3.0
13	290	2.0
13	294	1.0
13	300	3.0
13	301	2.0
13	302	3.0
13	303	3.0
13	305	5.0
13	308	3.0
13	312	4.0
13	314	5.0
13	315	5.0
13	317	5.0
13	318	5.0
13	319	3.0
13	320	1.0
13	331	3.0
13	333	3.0
13	334	2.0
13	338	4.0
13	340	4.0
13	341	1.0
13	343	1.0
13	344	5.0
13	345	5.0
13	349	3.0
13	351	1.0
13	353	1.0
13	354	4.0
13	360	1.0
13	363	4.0
13	377	4.0
13	379	1.0
13	384	1.0
13	385	4.0
13	387	1.0
13	391	3.0
13	396	1.0
13	402	4.0
13	405	3.0
13	409	2.0
13	414	5.0
13	416	3.0
13	418	4.0
13	420	5.0
13	421	4.0
13	423	4.0
13	428	3.0
13	431	4.0
13	436	5.0
13	437	1.0
13	440	1.0
13	443	5.0
13	447	1.0
13	449	5.0
13	450	5.0
13	451	4.0
13	452	5.0
13	457	1.0
13	467	5.0
13	472	5.0
13	476	2.0
13	477	3.0
13	480	5.0
13	481	4.0
13	482	4.0
13	483	5.0
13	488	4.0
13	493	4.0
13	498	5.0
13	501	5.0
13	502	5.0
13	505	1.0
13	508	3.0
13	509	5.0
13	514	5.0
13	516	5.0
13	517	5.0
13	519	5.0
13	520	5.0
13	524	3.0
13	526	5.0
13	530	5.0
13	539	3.0
13	540	3.0
13	546	3.0
13	548	1.0
13	564	1.0
13	567	1.0
13	570	3.0
13	588	5.0
13	589	4.0
13	596	3.0
13	597	3.0
13	601	3.0
13	604	4.0
13	610	4.0
13	612	4.0
13	614	4.0
13	615	5.0
13	617	5.0
13	624	2.0
13	625	5.0
13	632	3.0
13	651	4.0
13	652	4.0
13	659	4.0
13	665	4.0
13	673	1.0
13	678	3.0
13	682	1.0
13	683	3.0
13	685	3.0
13	694	4.0
13	705	1.0
13	716	2.0
13	720	3.0
13	735	3.0
13	752	3.0
13	755	2.0
13	759	3.0
13	764	1.0
13	766	3.0
13	772	5.0
13	776	3.0
13	780	2.0
13	781	4.0
13	782	3.0
13	783	2.0
13	784	1.0
13	786	1.0
13	787	3.0
13	788	1.0
13	794	3.0
13	802	3.0
13	805	4.0
13	807	4.0
13	808	3.0
13	809	3.0
13	812	5.0
13	814	3.0
13	816	3.0
13	820	2.0
13	821	2.0
13	823	3.0
13	828	2.0
13	830	3.0
13	831	3.0
13	836	5.0
13	839	4.0
13	840	1.0
13	842	5.0
13	844	3.0
13	847	4.0
13	848	5.0
13	852	3.0
13	854	1.0
13	856	5.0
13	857	3.0
13	858	1.0
13	859	1.0
13	860	1.0
13	861	4.0
13	864	3.0
13	866	5.0
13	868	1.0
13	869	5.0
13	874	3.0
13	875	4.0
13	876	2.0
13	877	3.0
13	878	3.0
13	885	1.0
13	887	3.0
13	888	3.0
13	890	3.0
13	892	1.0
13	894	1.0
13	898	4.0
13	901	3.0
13	906	3.0
13	907	3.0
13	908	1.0
13	910	3.0
13	912	4.0
13	913	3.0
13	915	4.0
13	918	3.0
14	7	4.0
14	9	4.0
14	13	5.0
14	14	5.0
14	15	2.0
14	18	5.0
14	22	5.0
14	23	4.0
14	42	5.0
14	50	2.0
14	56	4.0
14	70	5.0
14	93	5.0
14	98	5.0
14	100	2.0
14	111	2.0
14	116	5.0
14	121	4.0
14	151	4.0
14	168	4.0
14	172	5.0
14	174	5.0
14	175	4.0
14	176	5.0
14	181	4.0
14	202	4.0
14	204	5.0
14	211	5.0
14	213	5.0
14	242	1.0
14	269	5.0
14	275	2.0
14	283	5.0
14	285	5.0
14	313	4.0
14	357	5.0
14	408	5.0
14	455	4.0
14	474	4.0
14	475	4.0
14	477	4.0
14	492	4.0
14	498	5.0
14	509	5.0
14	514	4.0
14	517	4.0
14	519	5.0
14	530	5.0
14	596	2.0
14	603	4.0
14	655	4.0
14	709	5.0
14	716	5.0
14	792	5.0
14	813	2.0
14	845	2.0
14	922	4.0
15	1	5.0
15	7	5.0
15	9	5.0
15	18	2.0
15	20	4.0
15	25	3.0
15	127	5.0
15	137	4.0
15	148	1.0
15	222	5.0
15	244	1.0
15	274	4.0
15	278	3.0
15	286	4.0
15	289	3.0
15	300	3.0
15	301	5.0
15	307	1.0
15	331	1.0
15	405	3.0
15	411	1.0
15	458	3.0
15	459	4.0
15	471	3.0
15	473	3.0
15	476	3.0
15	508	3.0
15	591	3.0
15	620	4.0
15	678	1.0
15	685	3.0
15	696	3.0
15	742	3.0
15	744	4.0
15	749	4.0
15	754	3.0
15	815	3.0
15	864	1.0
15	889	3.0
15	924	4.0
15	929	2.0
15	932	3.0
15	933	4.0
15	937	3.0
16	7	5.0
16	8	5.0
16	9	5.0
16	22	5.0
16	27	5.0
16	28	5.0
16	31	5.0
16	51	4.0
16	55	5.0
16	56	5.0
16	64	5.0
16	69	5.0
16	70	5.0
16	76	4.0
16	89	5.0
16	92	5.0
16	96	5.0
16	99	5.0
16	134	4.0
16	144	5.0
16	151	5.0
16	155	4.0
16	156	5.0
16	160	5.0
16	161	5.0
16	164	5.0
16	168	5.0
16	174	5.0
16	178	5.0
16	182	5.0
16	183	5.0
16	191	5.0
16	194	5.0
16	195	5.0
16	197	4.0
16	209	4.0
16	228	5.0
16	230	5.0
16	233	5.0
16	284	5.0
16	288	5.0
16	294	5.0
16	300	2.0
16	318	5.0
16	357	5.0
16	418	5.0
16	443	5.0
16	447	5.0
16	471	5.0
16	479	5.0
16	482	5.0
16	496	5.0
16	504	5.0
16	546	5.0
16	564	5.0
16	602	4.0
16	603	4.0
16	606	4.0
16	629	4.0
16	654	5.0
16	655	5.0
16	657	5.0
16	692	5.0
16	693	5.0
16	705	5.0
16	735	5.0
16	761	2.0
16	812	4.0
16	940	2.0
16	942	4.0
16	944	5.0
17	1	3.0
17	9	4.0
17	13	4.0
17	125	3.0
17	151	3.0
17	237	4.0
17	245	4.0
17	508	4.0
17	744	3.0
18	1	4.0
18	12	5.0
18	13	5.0
18	14	5.0
18	19	5.0
18	25	3.0
18	26	3.0
18	47	3.0
18	57	5.0
18	58	4.0
18	64	4.0
18	69	4.0
18	70	4.0
18	71	4.0
18	82	3.0
18	86	5.0
18	89	4.0
18	97	4.0
18	99	3.0
18	113	4.0
18	126	3.0
18	131	5.0
18	135	4.0
18	136	5.0
18	151	4.0
18	152	4.0
18	154	3.0
18	162	4.0
18	169	5.0
18	170	5.0
18	179	3.0
18	180	4.0
18	181	4.0
18	182	5.0
18	185	3.0
18	186	5.0
18	188	3.0
18	190	5.0
18	191	4.0
18	193	4.0
18	194	4.0
18	195	3.0
18	196	3.0
18	199	5.0
18	202	3.0
18	209	3.0
18	214	3.0
18	215	4.0
18	224	5.0
18	234	5.0
18	237	5.0
18	241	3.0
18	275	5.0
18	276	5.0
18	286	5.0
18	318	3.0
18	367	3.0
18	387	3.0
18	393	3.0
18	408	5.0
18	423	3.0
18	428	4.0
18	432	3.0
18	443	5.0
18	451	3.0
18	462	5.0
18	463	4.0
18	479	3.0
18	483	5.0
18	485	3.0
18	487	3.0
18	488	4.0
18	494	5.0
18	496	5.0
18	497	4.0
18	498	5.0
18	509	5.0
18	513	5.0
18	514	2.0
18	515	5.0
18	523	5.0
18	526	5.0
18	527	4.0
18	530	4.0
18	602	4.0
18	607	4.0
18	609	3.0
18	610	4.0
18	629	4.0
18	630	4.0
18	647	4.0
18	659	3.0
18	660	4.0
18	692	3.0
18	699	3.0
18	705	5.0
18	729	4.0
18	732	3.0
18	739	3.0
18	775	3.0
18	778	3.0
18	792	2.0
18	794	3.0
18	863	4.0
18	921	3.0
18	923	3.0
18	950	5.0
18	953	5.0
18	954	5.0
18	955	4.0
18	960	5.0
18	961	4.0
18	964	5.0
18	965	3.0
18	966	3.0
18	968	4.0
18	970	4.0
18	971	5.0
19	4	4.0
19	153	3.0
19	201	4.0
19	258	3.0
19	310	3.0
19	313	3.0
19	382	3.0
19	435	4.0
19	655	3.0
19	692	4.0
20	1	3.0
20	11	5.0
20	69	2.0
20	87	3.0
20	95	4.0
20	98	4.0
20	118	4.0
20	121	4.0
20	144	4.0
20	172	4.0
20	176	4.0
20	186	4.0
20	194	4.0
20	208	4.0
20	252	4.0
20	288	3.0
20	405	4.0
20	568	4.0
20	597	4.0
20	678	4.0
20	742	3.0
20	931	1.0
21	56	3.0
21	98	3.0
21	100	3.0
21	103	2.0
21	106	5.0
21	118	5.0
21	121	3.0
21	129	4.0
21	148	2.0
21	164	3.0
21	184	5.0
21	217	1.0
21	218	1.0
21	219	3.0
21	222	3.0
21	234	5.0
21	242	3.0
21	245	3.0
21	258	3.0
21	288	3.0
21	291	3.0
21	292	3.0
21	294	3.0
21	295	2.0
21	298	4.0
21	299	4.0
21	319	3.0
21	320	2.0
21	324	2.0
21	325	2.0
21	326	3.0
21	327	3.0
21	328	3.0
21	370	2.0
21	396	1.0
21	424	3.0
21	439	1.0
21	440	4.0
21	441	4.0
21	445	5.0
21	447	5.0
21	448	5.0
21	452	3.0
21	457	1.0
21	473	5.0
21	558	5.0
21	565	3.0
21	569	1.0
21	590	1.0
21	591	3.0
21	595	1.0
21	596	5.0
21	665	4.0
21	668	3.0
21	670	2.0
21	671	3.0
21	678	2.0
21	687	2.0
21	688	1.0
21	696	3.0
21	717	2.0
21	741	4.0
21	742	5.0
21	758	1.0
21	773	4.0
21	774	1.0
21	816	1.0
21	820	4.0
21	834	1.0
21	839	4.0
21	844	5.0
21	859	4.0
21	860	3.0
21	875	4.0
21	928	4.0
21	930	1.0
21	931	4.0
21	948	2.0
21	974	2.0
21	977	1.0
21	979	4.0
21	982	2.0
21	985	1.0
21	995	4.0
22	29	2.0
22	79	5.0
22	80	3.0
22	96	5.0
22	110	1.0
22	117	1.0
22	118	1.0
22	121	1.0
22	128	5.0
22	153	5.0
22	154	4.0
22	168	5.0
22	172	5.0
22	173	5.0
22	176	5.0
22	186	3.0
22	194	5.0
22	195	5.0
22	204	3.0
22	208	5.0
22	222	5.0
22	226	3.0
22	227	4.0
22	230	4.0
22	238	4.0
22	241	3.0
22	258	5.0
22	294	5.0
22	358	5.0
22	376	4.0
22	377	1.0
22	386	3.0
22	393	3.0
22	399	4.0
22	403	2.0
22	407	1.0
22	411	1.0
22	433	4.0
22	435	5.0
22	455	5.0
22	456	1.0
22	502	3.0
22	510	5.0
22	511	5.0
22	550	4.0
22	554	2.0
22	648	5.0
22	683	5.0
22	687	1.0
22	692	4.0
22	780	3.0
22	791	1.0
22	871	1.0
22	878	1.0
22	948	1.0
22	997	4.0
22	999	3.0
22	1001	3.0
23	1	4.0
23	13	5.0
23	28	4.0
23	32	4.0
23	50	4.0
23	70	4.0
23	71	4.0
23	83	3.0
23	88	3.0
23	90	4.0
23	98	4.0
23	99	4.0
23	109	4.0
23	133	4.0
23	143	3.0
23	170	4.0
23	172	4.0
23	177	4.0
23	183	3.0
23	188	4.0
23	189	5.0
23	191	4.0
23	196	3.0
23	209	5.0
23	213	5.0
23	215	3.0
23	219	2.0
23	222	4.0
23	228	4.0
23	229	4.0
23	238	3.0
23	257	4.0
23	258	4.0
23	269	5.0
23	315	1.0
23	323	1.0
23	357	4.0
23	380	4.0
23	381	4.0
23	385	2.0
23	404	4.0
23	405	3.0
23	419	4.0
23	421	5.0
23	427	4.0
23	463	4.0
23	483	4.0
23	504	4.0
23	511	4.0
23	512	5.0
23	516	3.0
23	518	5.0
23	527	4.0
23	528	5.0
23	546	3.0
23	549	2.0
23	662	4.0
23	705	4.0
23	710	3.0
23	739	2.0
23	747	4.0
23	1005	4.0
23	1006	5.0
24	9	5.0
24	25	4.0
24	56	4.0
24	64	5.0
24	100	4.0
24	109	4.0
24	117	4.0
24	129	4.0
24	153	5.0
24	178	5.0
24	191	5.0
24	216	5.0
24	258	4.0
24	275	4.0
24	286	4.0
24	294	4.0
24	318	4.0
24	358	3.0
24	367	5.0
24	372	5.0
24	427	3.0
24	475	4.0
24	477	5.0
24	508	4.0
24	662	4.0
24	742	4.0
24	763	5.0
25	8	4.0
25	13	4.0
25	25	5.0
25	50	5.0
25	114	5.0
25	127	5.0
25	135	4.0
25	151	5.0
25	169	5.0
25	174	4.0
25	181	4.0
25	189	5.0
25	197	4.0
25	208	4.0
25	222	4.0
25	228	4.0
25	238	5.0
25	239	5.0
25	257	4.0
25	258	4.0
25	269	4.0
25	275	4.0
25	357	5.0
25	427	5.0
25	432	4.0
25	455	4.0
25	477	5.0
25	478	4.0
25	480	5.0
25	498	4.0
25	501	3.0
25	520	3.0
25	615	5.0
25	633	3.0
25	729	4.0
25	742	4.0
25	969	4.0
26	7	4.0
26	9	4.0
26	13	3.0
26	15	3.0
26	25	2.0
26	100	4.0
26	117	2.0
26	125	3.0
26	127	4.0
26	150	3.0
26	235	3.0
26	237	3.0
26	240	2.0
26	255	3.0
26	257	4.0
26	258	4.0
26	269	5.0
26	286	5.0
26	292	4.0
26	294	4.0
26	315	3.0
26	321	5.0
26	322	1.0
26	333	2.0
26	343	3.0
26	410	2.0
26	455	3.0
26	476	3.0
26	508	3.0
26	597	2.0
26	685	2.0
26	742	3.0
26	864	3.0
26	871	3.0
26	926	3.0
26	930	3.0
26	979	2.0
26	1008	2.0
26	1009	3.0
26	1015	2.0
26	1016	3.0
27	100	3.0
27	121	3.0
27	246	3.0
27	281	3.0
27	295	3.0
27	298	3.0
27	325	3.0
27	370	3.0
27	475	3.0
27	508	4.0
27	515	3.0
27	596	3.0
27	742	3.0
27	925	3.0
27	978	3.0
28	7	4.0
28	12	4.0
28	50	4.0
28	70	5.0
28	79	5.0
28	89	5.0
28	95	3.0
28	98	5.0
28	100	4.0
28	143	3.0
28	145	4.0
28	153	4.0
28	173	5.0
28	174	5.0
28	184	5.0
28	201	2.0
28	209	3.0
28	217	2.0
28	218	3.0
28	222	4.0
28	223	4.0
28	228	4.0
